PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,label
1352.3528201033077,411.933995425192,-113.90443077249226,257.2591865185555,-316.4174457136031,-323.80800229553216,-208.47233812347469,203.11267597076017,-117.98146775600569,-175.10512290125942,261.02407042758176,-557.5391294641106,-175.09326176866264,-573.0629508119471,231.9989874266605,-65.39912146012375,-103.00452159591009,-370.006839545736,43.051878939927704,27.99380782857776,0
-63.80142880208326,324.88397496754936,-140.71801407284647,164.97258424178736,219.0247941624437,-455.8636087683991,-103.07504880111594,-114.01203345275445,466.09670974654455,45.50227653661051,-10.958597014728173,-274.4948457720879,191.7141707235432,-436.265965019029,-45.2427867565912,-418.1319140759885,229.27003504966146,188.065028300978,-165.66225176938374,206.49670012276678,0
248.90593585186102,87.30117941059463,392.96497875562875,-754.2295982851282,-506.5240619845625,-71.2742050912162,-125.90558983586527,-332.2509914930057,-202.69127915786325,-323.2765463379939,-0.15016857141910156,-39.751211863343926,63.094728940446586,-453.832335349947,310.34631998126014,-32.41559640453424,-112.61907653292647,138.71954491417824,0.14428833167449154,5.897663008747723,0
1072.7885458231672,79.16818082096626,31.32030222346943,277.7141734731939,-501.5011572435056,-70.71499093555789,-109.3912485686318,-290.27286777971347,-441.5335502191091,-48.48507606131932,-46.93249998882212,-630.4443108479038,117.74047041972224,-188.18619896465805,53.0192426018767,-124.94058312829412,-389.7086857615699,268.92796662243387,285.4140102539642,200.05049165486318,0
1242.0987799618251,576.8884061235118,197.022312819404,-737.0096801273188,-996.2631015279541,489.3328688759329,344.16928585799377,20.291587965988917,-148.3910991957134,480.3894066285137,0.8260768882482303,476.4612045448806,45.288475131683796,-22.019820244971644,-177.2197569148464,-183.83323192017616,497.0723989113488,264.33651290451087,-286.38339922348223,-371.6433298903552,0
1026.6163202989617,249.80964868772728,-1242.3469033849085,27.65372407771535,-541.7708929656246,-374.7628043830735,-307.6932588999826,236.9702799878702,72.63773385172108,290.2337316547075,-96.91712671720141,-7.379000888787217,-75.51943626722426,387.4008082864443,-83.16595332717009,518.8583062935431,-27.20355341612505,122.52475013883719,77.73053624404805,281.0028668398926,0
1104.5847080798844,129.69045739688613,-1268.8056199039995,461.22478645836117,-239.65204725143764,-184.17326539422587,-246.13508488726418,52.591207287537266,402.21031370737916,-46.50711594534263,-122.96762177420113,-137.4257329651626,50.03725137398147,-131.61744899398207,30.39486594050693,205.9028811494533,-126.68822394235147,80.8858964086437,-37.731410522851604,301.53692418353955,0
741.7266277763956,57.916430911742424,-361.66943767848016,-193.5208581306608,-924.2182750392441,-430.7684848589509,119.19111504473587,526.7758204515927,-191.80603989120448,331.1872984317843,528.8817795306472,42.19880403364946,13.311618066454063,-85.72294398005566,-142.62113235881645,-94.06915310322971,278.6233468766184,121.78872725078844,41.92433826723989,0.6448876738107231,0
1557.6650648020814,448.55573904427223,-873.5277806914312,-304.32965062643933,-381.6412635236845,-209.709148495991,-75.85202203715416,965.0361966940322,-126.60396298799445,172.53754394767031,357.9779674947238,528.4911676187149,118.44595390556735,332.8402676470298,-0.8895415343675326,-65.93897981681353,-132.25922761431437,-232.53256871666403,-50.825922226903266,-499.39912882702055,0
1452.1951620048524,134.03645397424123,-266.9870542783813,271.8512759388342,393.09709224484425,-393.8514384016845,165.21146196489602,-78.11765594152945,-1.4974348327621831,-177.06137774579952,90.2148378586372,-419.55510684540974,100.14472337169292,-482.4229862646248,434.30480408843465,-348.26514931991306,-167.39350032369467,269.4680442204999,214.75162151096384,-160.727906350185,0
1455.832766398592,182.36285523494834,-838.1396196801022,68.48458613532841,-835.688644072046,-10.133785241304517,72.03773862551218,362.60051977471136,68.31781582728233,638.8451430914059,306.44129425016365,65.46372465434006,-223.51936052292612,289.2927456284754,-82.53220107769782,46.58141716992066,121.55198099521513,206.0801554683617,239.58581810604812,-95.32548704603816,0
557.9371398551544,88.10421236913744,584.8624377030673,-1116.3542132876419,-700.0694520635267,-46.0131213412739,1.3915368574308087,-98.02857857330079,-301.0830490640404,-142.4803253409315,-20.22411083634256,497.65065056870867,189.16844783530792,-324.30569779849776,145.57987838318368,15.606383691536134,90.15949290543297,-102.54186471773122,-187.49296339283208,-2.1319275223427727,0
589.1932941212929,161.34575536685787,442.5174793076754,-327.40621791894966,-1162.1356639698492,253.87716723951044,313.704208622974,-4.961498134391366,-242.8880027884395,302.8543282452257,24.532480318415434,100.39829966551392,180.595022461754,-123.27152900217567,-358.6684964959359,-135.03505776164874,547.6674484039638,175.1029211411295,-198.34272372894296,-93.45567671301076,0
407.95104932620507,74.60227272141327,-501.9620611355979,551.2604967345503,287.7810505170222,-362.5486391611518,11.57273222161965,-297.9379140090601,377.24535009229436,-135.60022407297163,-12.349368377121527,-352.1781130491524,123.47509900222873,-712.2899048923754,223.12569778395405,-335.4657597178598,103.45807737565465,101.50521748535553,-202.5675036841123,-11.165345146933461,0
684.4276985860333,353.0740278132514,460.86137420652756,-324.2955787778467,-1011.725619008055,344.86015937074177,75.10994861992789,-398.14196140879136,-399.9661423143444,136.4308313741226,82.13755622991332,81.24240472320184,-94.53863134882114,-206.31992292112082,-66.51392002559697,55.79769004235548,137.68528447374058,24.11427578122125,243.7426251773225,183.8682793059898,0
862.5798344680405,345.92067385930466,-202.73400260986404,222.12468456496902,-339.9045111199285,-606.7409362515551,-423.85977358403574,-392.7913905400512,-47.39610719230262,5.564140379325429,-217.0294914327475,-321.432538481603,29.543233725865935,-326.2954885186197,144.10336559316772,-143.95228369888494,-353.6307628501435,-72.78236511374088,72.85894333647681,47.08321260953175,0
632.75751097241,176.07846407337763,-232.9933309184038,723.2844777123613,235.90744517123468,-409.729713380004,-36.34406179053833,85.86240431745003,521.7080490653473,-120.25632786638063,206.37869274318012,-400.05719501087066,-186.11695892913983,-512.8059453762501,106.96537142537527,-402.8265532727893,-218.58419263509603,55.190902913170895,221.67341928370894,400.00583455241537,0
909.6866597288764,383.69416502945336,-1072.4249875804892,185.20700941086133,-455.4202593554228,-480.75421261503686,-354.53291064266125,-90.61526832682071,183.6110509559908,71.05229638911604,-270.4154256356634,-147.5439176226657,-171.36715359315914,200.42060186256816,-130.083286479345,373.32670727978,-135.14210451166014,138.04934718772685,36.37073861605264,225.89998060371926,0
1084.6989322996753,70.63293584091421,617.1532176654225,-560.2471199712115,-832.1772711342064,550.9199610486178,561.5821952247376,220.53893587262746,-413.63377578018446,165.08127930181118,169.195378875444,240.09036722097147,57.22408571462879,-630.5321773317122,-95.65883800839542,4.353774638862323,388.9709346836732,191.22146803790963,68.59580978605277,424.81540725372565,0
630.7529882663422,326.38545325947206,565.4300982143479,-445.47290134933405,-1078.0377048087103,361.9478962857236,48.47701665972269,-420.9393226798566,-271.72713647616285,137.71675406609157,100.22858097983902,293.78332184097894,-3.2349675689088917,-161.73432718004918,-53.29605379787305,-27.827800029603587,283.7630384529826,-18.17864897718005,216.78865366794275,-21.833661046962874,0
-62.30278541663895,360.96341938578934,154.8749493837321,430.8027276392916,309.0910779083052,-656.1891921849265,125.37076195615928,128.81527225077153,251.06118281787033,134.71542140500335,-76.05021858286874,-246.4828070542335,333.4574317410015,-272.3924766584948,92.64732095741886,-378.7641861938087,131.08811872671052,-61.36164986142135,-123.85136913071354,184.312506413117,0
1544.154297276215,452.724656372011,205.7212544112226,-78.17909435338376,-137.47496680688235,-129.04876619392712,150.4178370452365,-400.2471549352421,-414.10096967182784,-39.251172207425576,341.57966215384533,-168.15700447582495,-87.14998429687972,-154.24228863890403,342.07198601453905,-35.363373518612946,-186.90472718485293,-0.7404024698953745,133.56703502185894,-43.53666721758244,0
1508.399315815948,209.94004470756892,-1.868063148411146,225.3800395358956,-291.7964647656785,-242.33978251537494,164.03042629647786,-421.90318344603776,-53.96763097200742,200.98923798003753,-49.152129389251584,-153.67761631471328,-215.0073996210814,235.0404949244628,364.9396489676383,-72.38367693861959,-303.52044917431675,104.85547361667908,-81.26187365662071,-13.559578934060367,0
1027.1344587177769,268.8913169725117,39.794158242307674,-213.39554548640194,-1130.3744820356558,52.53611280112584,89.16055897965852,6.219375957407241,-599.3334663152451,417.4193534829843,163.66714313550986,118.57496806986445,-33.88361277444727,-48.41261243591699,-62.9671224004851,-201.16342215693817,704.1985768229837,-300.43914313612686,-171.22847671064213,-51.64619764162589,0
1111.5598857848383,257.88303659712045,-700.4450931073925,387.38453774008246,-571.5342095280159,-283.4280294498641,-146.5548987668321,-189.6290228680625,41.61253672887317,246.30065078969776,-25.66147533851143,-141.7929948994483,-440.6294261920026,377.7955964486845,59.83731726140303,381.3271901817684,-409.2266108615399,267.0276490009246,-96.07498842749942,374.6829721479083,0
1501.8808107520892,462.42213162768843,-84.55887941215701,66.90181016854325,-719.9424669641725,-140.59258391415867,271.620786649943,416.45381509569654,-318.01398604973525,302.73414845130696,579.6672012266051,-72.51777990039126,-219.44226250537525,-210.14160017455657,-37.50561295315224,-80.46136668899655,120.61977261523609,-34.06816613746144,369.4860606503481,78.98596642825876,0
1525.9000479959818,671.2722775383965,126.1927715408861,-327.04286472718195,-833.452437333074,181.00655578008946,213.53169372096008,-173.76894008201117,-233.39519327038002,638.9618691670541,206.43202596570768,388.27764985129176,-287.234725098535,482.6080737040059,-24.01224069246403,6.990295990247493,318.66816091694113,-276.2933291813715,-409.3990382899066,-119.08167656328357,0
1066.1200555088958,41.18478900771425,63.179584262696125,-358.0504227101531,-13.275492580688633,39.79379247428685,-95.91970141219011,-379.10136246201233,-108.8209193632428,156.09574993731175,-34.744173441670966,490.59748757492764,-313.5407586595556,288.93608924967975,454.48249600231014,0.10209331267011884,-530.0352372017732,-101.24199705297454,-71.48796678462442,-114.68241411951107,0
611.2141191278297,201.56227867257982,548.5844696519654,-337.9411265232766,-934.3544420389836,190.59682189164215,-118.98942443755573,-425.0336886852773,-598.316931606469,90.88431013352108,-83.7977217351865,44.55659674214912,-68.11445033202845,71.37644894172848,-208.58928516198404,268.4797861041575,-194.24397756188992,-110.60926768088497,-13.245742567109529,221.42697742724215,0
1282.4454064319243,59.644250597685776,-160.28867320533263,-410.6199422518026,-570.1801225759347,169.45894571840486,306.53720540311537,61.407145136812694,-51.500085256691136,318.8958093341714,315.2467888860627,-111.16820426683002,-305.104715724557,32.4863429118823,110.10143204974584,-269.7832684339176,-10.20654549783952,622.769695333125,305.0193519098043,-23.442027405687988,0
1256.7497641747327,353.3673057936578,-595.0346920201719,156.0511083407931,-523.1185691458603,-443.2551922661768,74.715049465414,-254.74486355148855,-1.3828238967220297,127.3887456278877,-49.9744869101761,-79.97642567909259,-276.0610375602981,705.8099523619086,198.27390343996993,-35.00234027969729,-25.29880537159777,25.96042294437107,48.60580957239395,3.544897397107753,0
294.82373541650156,-127.12302334295963,-7.527009775116218,612.9979020815734,301.8164389565339,-426.1127914600638,38.308648921699294,-355.54441296592273,171.8909383069875,71.77911883138535,-114.43937563864358,-339.54099592830966,323.17368829311124,-644.126017162503,182.18593458676634,-241.50088855601436,122.15193738362458,264.9508358114104,-16.310142013434703,17.730946714252596,0
707.0951321950856,85.38544328804583,212.51899042723213,-31.080912194408853,-750.6032496261502,-135.19431732776903,-192.39997167205732,-332.6173771069935,-316.0595222029967,121.3265277240867,76.14251839481307,-259.9880910062571,18.213484259442044,66.29286256202677,127.66615811542842,112.93177771321378,-558.1308498286752,180.99119581187665,169.34838735969612,132.18687205993828,0
1232.3201061637076,132.59500613670147,646.9660186644726,-129.54167967387502,-1153.3921750596903,512.9800470749033,142.25284727567356,-190.59089210802767,-476.2317122435448,132.45325048271422,-126.67721904617879,-108.8703583744764,-66.81339426134983,213.83272183714357,-363.43688227882814,99.31635228747194,-31.97975532653163,139.8906127946087,176.12319212216406,-186.5498677772947,0
749.5308778961585,746.4689135932455,-631.386997121575,131.36819765107077,-348.7307165190575,-708.0469877752305,-429.55451219486514,-46.96400306332318,261.92984203368087,140.67325212293898,-443.39397186929847,62.7682889770283,-154.56722849582604,-47.51073302881467,-23.827384419923526,113.90280186359709,-288.6327949079898,130.80951375102887,-279.0792032266149,109.81738627169499,0
1420.6908054071907,192.5237734719887,-217.61777437077762,-375.5319306625026,-788.3471831026611,386.99307423279976,666.7879675222409,488.33127903288977,-202.07755373664997,652.2223161289085,424.4329909247518,228.9952064910445,-14.693531038315305,-14.1615319870535,-115.8161916644703,-44.74879083659822,433.7984924601889,281.4815982127548,-62.27624947557512,-182.52757934289704,0
1035.4350485149157,608.4090356386666,-571.2004861144788,249.88513359274114,-560.2945624855608,-709.1564300371488,-378.01516537068443,320.2683169285435,-175.7777988531258,245.05240456142775,233.96285870241613,-78.18278034004405,-164.15705389612475,-118.04969925658456,-237.53265964932376,273.2002262882445,-123.71295774158882,-56.86033500762685,-294.90605358490467,114.3763227292231,0
190.31981669365322,8.69803860000492,-295.81185621775904,129.58955596236456,466.64489717069927,-272.2155254900774,148.7035905436,-325.2873357994084,423.6495063190225,-165.71779173400574,503.9728647191028,-226.41816338683628,-20.073443877188353,-600.7430559193702,341.8278525107649,-69.35147996289714,97.94158489621115,303.45008761031914,38.123374309686014,110.64575312971895,0
1306.7651976204252,586.0959527681124,355.58451838915056,-789.106454692964,-967.2888469826393,192.55719842995657,-116.38159695995827,-94.50467921796675,-313.06967421631214,86.40917274537769,247.98474133025107,754.899436878639,-163.0010661204097,-85.35781677335684,170.13339625699476,151.95734033966596,90.26122757136578,-537.5376617463049,-535.8669403728799,115.70076808302161,0
1347.4833750875184,113.76729694222784,-933.6356123403127,604.4645321203394,-518.9557541724892,-382.50595182197196,-408.0657392104539,42.6504042868453,431.6180490755862,110.67133976560946,-233.7122407847814,-4.792268868467325,-210.1658410476385,247.82562229681875,195.92635116448105,176.235581152733,-25.972382110677852,-176.08436915065852,122.9419815972476,218.07827776882948,0
1172.0752376267567,596.3747820593903,516.2361744100223,-598.9469761566693,-901.5083852178695,375.83034991106996,137.3203746255151,-209.1112342592961,12.58376630670182,9.329063046587255,-41.01341216135432,455.9369446478516,81.4169226938155,-338.8536420276918,245.95338102901866,-148.9961214895378,108.182698819772,23.89369604699213,-217.38878113774427,-222.8083568740812,0
1876.3796516635489,569.2941850035752,-610.38114519345,268.2827313733006,-894.9777130483807,-59.309699335891224,-21.90267256870352,350.50531418368286,-126.78038862551288,424.59230453768475,277.9778836296044,125.80321117546306,-233.2769231179567,465.94395555249065,-36.808067830921004,170.6437287029567,151.62985199303412,-120.51808776091643,-93.97626695252816,-273.2869366419291,0
1305.8720353927265,800.1724470901165,50.67129457731901,-898.1648000027116,-773.4629260196654,172.10904084053433,115.32186186668268,10.697219277588047,290.183793529297,266.656657276931,-74.78156184522355,473.5916468527868,-136.69876971343555,-325.31175758685555,-133.26071993889758,-193.22715153960968,202.8861793619838,399.84404260168435,-68.2634133505004,-340.8091944794936,0
1367.8097190902863,565.1951532089129,-476.8475883684233,167.1603160162656,-340.39260491634366,-710.9466874497414,-220.25521993444622,-107.92320203628448,-270.80258038704113,149.54051931545487,-32.514327267980676,-99.05222719119682,-130.9829026564602,-122.85712900487626,71.64145927260948,-66.21059819287328,-273.33299352680194,-23.268913206680587,-125.62038216843658,105.79741693679428,0
1836.2345323234135,237.3200588574205,480.42086047278445,26.06987836649174,-825.3397819432612,418.93603924581714,212.7138731831463,-75.53858178698617,-526.722378211011,42.09914521590814,-16.256206872375135,-85.5397830357852,-21.843206105825907,-71.02491096648319,-98.97929901488419,130.3670319067776,-255.3433311125619,34.23504084423107,47.76827592212759,53.24252290511583,0
1425.4215181769716,528.2263301531382,-921.9129008807394,328.6392738627808,-459.51297169411225,-439.3132827738036,-430.862692181411,487.06833940483614,299.97499995884664,-36.93301354380991,-98.67105617004106,58.63905776042309,-172.8979584809634,-67.06081245002139,161.53668453596876,111.84326141469667,-233.38240864657453,139.2257260395269,68.63602074573477,-23.84900129985009,0
824.811301690787,407.047233806315,-201.08501669743956,167.9500524976511,-523.5353685798415,-495.17149058146896,28.5259831865709,253.3571832620811,-110.52118034544371,-64.61347608688091,279.7288370466218,-288.444660821706,-159.30220880726986,-627.8084836350024,-168.0993417916219,-79.65633240816555,-116.60928052692206,101.124358521275,251.81551208935795,207.3856597644714,0
1765.7057113454832,375.1005306712283,-206.5853171603993,349.84805978617817,909.0758288643248,657.7959729972285,531.0137952086495,921.1764156836034,39.37729208051785,-150.78580946267843,-32.063562681809714,174.44480839894374,-96.27148804535501,-104.15371739469657,175.0124551692987,54.08497436526446,-355.3046267131959,-320.81095172581956,271.3598068881805,-78.78374750822071,0
376.7730434053321,447.55134206443984,88.14586062878847,503.21703444794394,-419.7558376238352,-220.2344747256641,-197.97585699945535,93.56761217853317,-436.27347994713216,-283.32952295626694,-241.7003452342882,-469.5084439855985,331.2101557489568,-636.6171068669935,40.22285928256469,-92.51744020930778,-106.99090046294681,206.6052226609025,114.84368311742148,-43.976223626431455,0
520.5121347890538,148.46995533255756,178.6419305895562,29.52648577581172,-1028.071075454928,-180.9102334949379,-190.07999577207204,-354.3381929044123,-472.7905055500761,366.32249517928915,-104.06868057036527,-143.38649408327635,-124.70309330786382,500.12498376801943,-246.98880663166494,-31.632992441265735,-16.090086374822864,-269.2351356672327,-158.77032812113222,-190.4078595224568,0
815.9017086902736,120.55744809795802,247.28209859503508,-1169.5018257514287,-507.1705677559759,361.3538260586298,267.68549819552527,351.3118306903333,-100.81209224701777,56.98094040642881,-43.52608809197137,577.8922430058813,48.12568975615264,-880.923246858151,150.57151583786754,-82.74509134183171,345.70518074857694,411.4593689309705,-382.97259754503824,72.26075884547384,0
980.4506867714094,-339.1854787683916,-402.79848512661647,-1012.2749024846236,-758.2935341363766,65.06939084663318,244.0162367846734,1009.0456644773005,-301.98178172893813,235.99890420385594,395.19256842581837,287.59037646025166,104.21684933520987,-182.91818049988657,-96.40949264776336,-657.5883041065246,-33.60350492284517,64.52029778547664,-2.604765048148997,-369.4368367941535,0
1517.4040592163337,386.33376521379404,227.29961578662713,336.1500662113209,-177.0616004156055,-161.40925316408348,-42.035425509767705,-223.16026115035822,-660.7044674243717,-292.07258588397764,-131.0246325555683,-478.46115568435704,253.65706813830698,-392.38942250724574,-277.9702243982412,98.88281866925152,-497.5810664623191,-47.76690539786213,136.3986087167419,-16.129058898326598,0
1251.4431109820946,337.01209885259794,-481.1367819983172,-261.22414174028677,-617.0675902260673,-374.3073007621116,-271.4709472685479,-441.0276640142779,-49.13697111286351,267.5970725048348,204.74903485070757,263.46903973165865,-306.04703500354964,846.1008305334038,86.63339700369562,129.54794737624906,-179.04416712326773,25.51163822492006,23.7975676593153,5.195591050416204,0
864.6209906875627,658.6462615785582,-852.8466537846119,-21.87643840889965,-417.74342938449996,-298.9855959947143,-597.9313941993221,896.5541207010398,407.5751643254181,180.95231011243467,215.87818751355854,551.1392838103246,30.578484609024542,78.7822596168059,-224.00258388162757,341.83792196244417,-389.96261968188935,460.6261853932034,-25.999497655259734,-287.3975565773718,0
1947.6029878717516,368.8844291776623,396.1268296905259,44.440652029142164,-1045.5678107164474,382.59622733568733,357.0559763670923,422.5592257395116,-654.1043347500928,242.18123667807237,86.71922298290033,235.19382889286885,96.13258654918549,-238.23215668211782,-240.10620463345816,250.21706300399248,292.71129562481144,-210.4600021620063,-45.94143881153606,-43.96167438987174,0
1314.9018512951313,243.55035670207172,490.2226192667868,-410.9968350452728,-1021.8931624082073,440.3538511446466,484.7911860513426,108.8188306785674,-525.2267571232235,271.9800041189133,283.2505241645459,234.7781469533481,55.94074045715671,-290.7802686600981,-124.20818687298292,-17.079208677260127,489.0993209547388,33.99960413929277,143.1925231927814,104.53054374152651,0
500.4724763340645,9.861435403548311,-174.57485267191672,745.3451558851605,385.79293898451544,-195.35926175607182,322.2428376566344,-545.2488035918296,178.00887971700615,-126.75119586210171,150.45688925986232,-357.7217784821726,123.27925992371117,-415.09162788289666,-17.070812858714625,-138.27753234050542,28.420644035878073,349.5559533862378,0.9063015875015903,0.41121818521185916,0
239.69512443943825,122.2196639163469,406.99832781668476,-543.4719121948261,-374.7663255297451,-43.30187277475147,16.502786682901906,-428.0287252308963,-436.1768607326112,-252.47423398438664,403.7787273807746,26.720401127523278,171.37642688181185,-542.9074275754689,81.31202735666182,175.77052696298966,-65.48846116474903,293.0725580636678,-36.111383959025666,279.27725849548165,0
631.1186853061632,225.55035385035984,-449.3526890173924,281.85099518242635,-263.53409538988825,-486.43714961460205,-224.40941680067027,-514.425086332274,142.69291746214464,45.85250909517633,-43.50119415853689,-393.2588355420179,-223.01980356735893,-317.8048272258907,128.8780266755118,-152.39144178141856,-128.23717415978163,173.35785431646036,101.19580042508326,179.2184993576556,0
1104.3168705890903,346.658931147595,412.9617656086082,-281.58936005152674,-63.720298777974634,-72.36013300001058,39.295074075572714,-458.21198322108654,-429.49636027579794,-476.4893453142764,286.9459827176019,-159.4524187994899,66.45325621320721,-536.7936135220947,299.12093277652514,0.010564368377280057,-286.21888192950064,235.6674397935755,201.88818608441468,12.469085676475174,0
1013.7217763118196,297.0696610148991,-788.7045824121419,438.0302409824723,-68.93190641728565,-595.3636251836834,-0.26819047596942713,-316.8712037873692,188.7971368430991,-3.6041674724765724,-259.4228655932147,-240.2174082105185,-162.45060838668817,-200.1542410560225,234.08491508533405,-34.03040849516177,-204.05326526347892,108.17995309227727,4.75999414104938,182.35961868795047,0
369.72647968307825,152.69189257245947,-222.5047547914176,479.1824170423771,353.1617659889717,-605.1512220129281,144.54065580301156,-4.846045033015189,560.3192555146869,-46.16971375363499,106.99595444239742,-449.67798405229627,-13.666603050891817,-428.27991335998416,-48.259866489538666,-297.68800800424475,45.53572709737236,182.16223167001894,-21.843650155978455,216.6600310180952,0
911.1460159467714,468.424894578549,4.357437472773838,70.20546150303532,-616.6620313055126,-413.28096636471616,-23.222437733822044,126.34483757597914,-437.9330937226083,65.71307061264213,403.720870631087,-209.93002222978296,-165.86141099413283,-635.1636269597662,-8.32365776649385,56.161907155749326,189.4059579322107,-191.20770832187992,116.47389919739318,145.89227158118473,0
1674.754385167854,414.81637339707567,306.38908207865654,-241.5973309887312,-744.0730978765563,280.3964589072911,5.697977647720418,-482.5639842233476,-33.62231846948435,164.8842582283327,-151.17773404054248,125.87048355305653,-182.35625871469398,351.06527270714764,338.19068259297273,-272.4454177967286,-187.70142477078087,-160.49784133487123,49.74034511341221,-239.79803086850302,0
1829.5101912285354,225.82380875673343,-941.80761525466,327.8536275264967,-344.47120820123706,-137.27934679197722,148.74553148664316,333.0528800117008,294.34353374695445,178.7001734286731,-47.87359876468545,-45.50993506903766,-240.14688033882268,308.27702660553194,229.970734621608,194.58098908070173,-36.527878269783606,-11.60461183012827,337.93343342423265,-143.00267281421011,0
1230.3264742215995,510.56166363787105,36.93323835061467,222.24592162960644,-16.150234708731436,-372.9878659811316,297.2740410813319,234.74100406327946,-287.4454280829995,-299.2795504586858,307.2998686825719,-349.9289541046079,71.41339513674934,-714.8426087506506,-171.9464936608148,-265.6856101359724,-145.70252603068664,76.38017623372458,176.3230617462352,231.85646002395015,0
1096.1884103668285,109.29529942559496,698.8211844278061,-404.20068772237494,-1133.04642201807,573.3380107586188,85.81749051571084,-281.82976259366825,-311.52821052391437,-169.7522124040954,-257.1685052885143,96.06325413616122,-49.898311017906885,140.1258033708293,-276.1896347692997,-36.81757103853125,-77.81649363450175,205.65312499725138,123.64333118443783,-135.90817104348645,0
1166.6493284631465,95.9180385364158,637.9232189912594,-210.2360177125831,-1215.7773981884757,463.3191645333319,11.408371715598646,-151.54404831902417,-476.013821557836,221.20778564798204,-217.33353244208797,-54.36142965390506,-83.63350002497499,291.3399101447432,-276.56466256567364,114.53278186173543,-122.26218361467214,72.40985891092433,125.95317696831641,-259.71093233188464,0
1246.3276441456896,263.4595695702044,-154.3662611268109,-70.07955897664836,-399.1225263513752,-59.32255038106898,-81.01428113060221,-700.3006592489716,218.83167129765152,157.76522272209618,106.49934113061599,65.86092757626204,-224.7713482676155,356.1568702236636,508.73259962136103,-242.92511963337262,-276.2346335834958,-69.43024476837013,147.8994006022689,61.20288506064258,0
